time,distance,new_price,temperature,rain_amount,wind_speed,humidity
00:11:00,2.4,40967.07,28.2,0.0,3.6,73.1
19:08:00,3.25,44838.87,31.5,0.0,2.2,63.7
08:03:00,3.18,60960.91,26.6,4.7,2.0,73.2
21:38:00,6.04,87614.28,23.5,0.0,6.3,83.0
14:23:00,3.37,48923.44,33.3,19.0,8.2,99.1
00:53:00,3.8,63570.04,29.7,0.0,1.9,75.7
11:33:00,3.39,52083.0,27.4,0.0,2.2,73.2
02:38:00,2.15,39359.79,30.3,2.5,3.4,74.8
10:40:00,14.93,275097.13,24.1,0.0,1.1,79.3
01:04:00,5.82,112537.25,26.2,0.0,2.2,75.9
15:14:00,9.38,161083.04,36.1,0.0,3.9,59.2
08:49:00,2.83,62569.34,32.5,0.0,3.7,68.0
14:03:00,10.11,156549.28,34.0,0.0,1.3,61.9
11:50:00,3.36,57100.8,23.7,1.3,3.3,86.2
00:51:00,6.04,112323.72,25.2,0.0,3.3,79.1
12:57:00,7.64,116886.86,30.1,0.0,1.1,72.8
13:38:00,8.84,153344.83,29.9,0.0,14.5,71.6
07:57:00,4.36,80720.26,24.3,0.0,6.4,84.4
07:07:00,2.93,53649.92,25.2,0.0,2.6,81.0
11:48:00,4.45,65007.36,29.8,0.0,8.0,66.3
00:44:00,5.71,104771.68,26.6,0.0,6.4,80.5
10:23:00,3.7,53232.24,18.7,0.0,2.6,93.6
07:52:00,3.7,76876.35,27.6,0.0,3.3,70.7
09:27:00,2.04,49255.46,25.6,0.0,4.5,76.2
18:54:00,2.77,51476.89,30.5,0.0,4.8,70.3
10:42:00,6.08,97846.11,24.3,0.0,4.9,74.4
06:26:00,6.57,107126.89,24.8,0.8,3.6,76.7
10:00:00,8.1,114267.89,26.4,0.0,6.5,71.0
16:33:00,14.03,342192.53,36.1,0.0,2.9,56.5
00:16:00,10.01,150971.23,24.6,0.0,6.0,73.4
20:36:00,4.54,65671.25,31.6,0.0,1.6,59.7
20:37:00,2.63,37956.08,33.3,0.0,3.6,56.6
07:25:00,4.08,81911.61,26.0,0.0,4.9,75.5
22:56:00,3.63,62363.71,27.5,0.0,2.9,73.0
23:23:00,4.41,103178.75,26.8,0.0,3.9,73.7
05:38:00,6.37,128835.14,16.3,6.8,7.1,100.0
21:59:00,5.31,78413.05,29.0,18.3,13.6,100.0
17:20:00,10.71,232881.93,36.8,0.0,3.1,57.0
05:29:00,5.51,116955.39,19.9,0.0,1.7,91.4
04:46:00,2.57,51485.78,23.2,0.0,3.8,92.6
12:50:00,3.05,54837.15,31.9,0.0,0.7,67.8
18:47:00,5.56,108047.44,34.1,1.6,4.7,71.4
21:56:00,5.07,70135.3,28.3,0.1,6.0,79.6
07:12:00,8.07,197185.17,29.0,0.0,3.3,67.1
08:36:00,4.47,92271.33,20.9,0.0,0.2,88.2
16:02:00,4.31,86551.87,33.3,4.0,3.4,71.4
02:31:00,1.93,39284.45,22.6,4.2,4.7,93.3
18:34:00,3.06,62240.98,24.1,0.0,3.2,83.8
10:18:00,4.79,70520.4,25.0,0.0,4.4,78.3
23:13:00,5.12,107795.92,22.6,0.0,0.2,93.2
16:47:00,5.77,142754.44,35.1,3.4,3.1,64.6
20:21:00,5.89,68708.24,31.1,27.7,1.0,100.0
18:16:00,4.1,100544.18,33.3,19.5,6.0,100.0
01:58:00,2.95,47474.67,21.3,0.0,2.3,93.8
07:03:00,4.48,91744.55,25.6,2.9,1.4,80.2
18:44:00,4.28,98551.87,32.8,0.0,8.1,63.2
06:39:00,9.26,136165.62,22.9,0.0,3.4,85.0
16:18:00,7.96,176389.96,33.9,0.0,1.5,64.6
05:36:00,3.72,57437.38,24.4,0.0,0.7,85.2
18:01:00,3.6,78760.21,32.0,0.0,3.3,61.0
23:14:00,2.27,40638.15,20.6,0.0,2.9,83.9
05:01:00,3.79,71292.74,22.1,3.9,2.1,99.9
01:10:00,3.77,55894.59,29.4,0.0,6.0,69.6
05:44:00,15.89,260657.96,19.6,0.9,9.3,96.1
22:22:00,2.5,41325.44,28.0,0.0,1.7,74.1
04:09:00,4.68,90038.37,24.5,5.2,5.0,87.9
18:02:00,3.56,70401.69,30.2,0.0,8.5,74.5
19:04:00,4.48,75930.4,25.0,12.6,2.7,100.0
03:02:00,3.77,71692.28,25.6,0.0,4.3,73.7
21:37:00,6.2,91923.31,25.8,0.0,10.8,73.6
16:12:00,5.65,100876.77,34.6,0.0,3.0,55.3
10:41:00,6.9,81606.87,22.5,0.0,3.2,93.3
03:18:00,3.14,57416.82,27.3,0.0,0.7,75.8
12:39:00,7.22,103161.38,32.8,0.0,7.8,60.6
19:49:00,3.59,55210.5,31.3,0.0,1.1,67.0
16:34:00,2.04,50603.15,32.7,0.0,6.6,65.5
08:23:00,3.72,93721.75,27.7,0.0,7.3,74.0
03:23:00,4.42,100116.8,24.9,14.6,2.0,100.0
22:16:00,2.53,46253.79,22.8,0.0,0.7,85.1
13:39:00,7.54,97918.85,34.2,0.0,4.1,64.5
18:09:00,2.78,66240.54,35.0,0.6,3.1,68.8
02:01:00,3.04,45906.8,21.8,0.0,3.8,81.6
13:43:00,4.7,68025.92,31.7,1.8,6.5,70.9
07:22:00,7.24,159471.61,28.9,14.0,6.0,86.2
23:05:00,2.46,49721.47,24.4,11.1,4.0,100.0
00:01:00,7.62,134561.95,26.7,0.0,0.2,75.3
09:20:00,1.58,31998.79,29.9,0.0,3.6,70.2
17:54:00,5.41,115105.05,35.9,0.0,2.0,62.1
15:55:00,2.54,35734.01,33.8,0.0,3.5,64.1
07:34:00,2.75,62846.22,31.6,0.0,6.1,63.1
00:48:00,10.8,171660.29,25.2,0.0,3.9,74.6
11:28:00,2.76,44630.99,24.0,0.0,0.4,75.8
07:06:00,4.16,89985.25,27.2,0.0,2.8,77.4
23:28:00,2.87,41241.77,22.2,2.7,2.5,82.4
15:52:00,6.93,97255.53,30.9,0.0,2.2,69.1
17:36:00,5.14,127210.67,34.6,0.0,3.3,64.5
03:22:00,6.44,89736.81,24.5,0.0,4.1,76.6
05:32:00,8.58,147085.27,22.2,0.0,6.1,82.3
11:07:00,3.66,59573.21,26.3,0.0,4.8,71.4
08:11:00,8.18,146703.95,27.5,0.0,4.3,79.7
14:45:00,8.65,126927.28,28.1,0.0,2.3,74.5
15:47:00,5.21,79308.15,37.4,8.8,5.2,64.1
23:09:00,2.47,42875.35,24.7,0.0,0.7,78.3
11:14:00,2.25,38245.17,24.4,0.0,5.3,87.2
23:52:00,5.47,90259.55,24.5,25.2,2.5,100.0
22:23:00,2.71,44108.58,23.9,0.0,4.2,85.5
13:25:00,2.51,34785.53,34.9,0.0,3.4,56.2
12:46:00,6.45,95953.73,32.8,0.7,6.9,62.1
01:41:00,3.85,62531.54,22.8,10.1,9.3,100.0
02:52:00,14.75,254354.37,25.9,0.0,4.1,68.2
23:59:00,3.29,56371.77,26.5,0.4,2.4,72.5
21:38:00,3.27,54958.52,23.8,0.0,1.1,87.4
09:57:00,4.96,103900.99,23.9,0.0,5.3,81.7
08:02:00,5.22,98096.19,29.6,0.0,2.7,71.1
19:01:00,4.61,66327.16,28.2,0.0,5.6,76.9
07:05:00,4.3,81236.87,26.0,0.0,3.5,80.2
09:20:00,22.42,478801.56,25.1,5.7,6.1,93.5
18:08:00,10.23,199991.33,33.3,0.0,5.1,72.5
02:09:00,6.38,127805.92,21.7,11.1,2.4,100.0
23:35:00,2.6,45170.51,24.0,0.0,6.0,77.4
04:58:00,4.67,62397.86,20.9,0.0,11.1,86.6
02:02:00,6.1,98511.71,27.0,0.0,4.1,68.7
15:40:00,6.04,105545.72,33.3,0.0,5.3,65.5
16:23:00,8.59,190948.87,28.5,4.7,0.9,79.0
14:21:00,3.41,39711.51,24.3,0.0,0.5,83.0
02:48:00,4.46,85704.38,21.6,3.3,11.6,96.1
11:13:00,3.17,46615.35,21.3,0.0,5.9,94.2
08:41:00,8.84,158369.83,26.3,0.0,4.1,73.7
20:44:00,6.78,89061.23,28.3,0.0,4.1,73.4
11:43:00,3.67,51816.02,27.1,0.0,3.6,77.9
14:26:00,5.38,65190.32,34.7,0.0,0.7,65.3
01:32:00,4.18,88051.37,21.7,19.7,2.6,100.0
22:59:00,2.77,54355.83,24.5,0.0,0.8,84.0
17:21:00,6.63,179384.13,28.4,26.8,1.8,100.0
19:28:00,4.85,83992.15,28.6,0.0,2.2,69.3
11:18:00,3.18,57560.74,28.7,0.0,3.0,61.4
22:18:00,2.82,49208.63,24.5,0.0,1.4,83.9
03:05:00,7.42,104056.73,24.6,0.0,4.5,82.0
22:44:00,4.95,86778.0,19.9,0.0,2.8,88.0
15:18:00,2.92,42684.45,35.6,4.7,6.7,70.2
22:12:00,3.43,59276.42,24.6,2.2,6.9,99.7
15:58:00,4.63,71695.38,29.9,0.0,2.8,70.8
00:25:00,4.82,75824.08,23.0,0.0,2.2,83.4
21:21:00,5.37,61619.97,30.5,0.0,1.9,64.1
01:20:00,1.87,32462.62,29.5,0.0,5.3,75.8
02:35:00,5.23,85816.64,22.9,2.2,8.3,88.0
20:55:00,2.49,35904.8,26.5,0.0,5.7,74.0
19:01:00,9.32,149965.04,28.4,0.0,0.4,78.0
16:46:00,8.28,137039.0,30.7,0.0,8.8,65.2
19:43:00,7.4,119757.79,31.4,5.5,8.8,69.6
21:29:00,1.29,19047.43,27.5,0.0,7.8,82.6
20:26:00,3.49,53555.86,35.1,3.0,4.0,65.3
00:06:00,4.39,70062.55,21.9,0.0,1.3,77.5
19:19:00,6.17,87007.29,35.5,10.2,2.4,80.7
05:49:00,7.6,124801.55,29.9,0.0,5.1,68.8
14:30:00,8.3,128064.61,31.1,0.0,14.4,69.8
13:22:00,1.41,24450.87,33.9,0.7,3.8,66.6
19:12:00,3.09,48073.25,33.6,0.0,2.3,63.7
14:16:00,4.61,77166.78,28.4,0.0,6.0,70.2
13:03:00,7.11,94035.88,35.2,0.0,2.5,59.8
20:56:00,6.8,104083.37,29.7,0.0,3.3,71.7
23:13:00,5.35,109073.86,24.3,4.9,1.3,86.5
04:19:00,3.56,50562.76,23.3,0.0,2.4,87.4
05:59:00,3.17,54585.49,23.4,0.0,3.4,82.7
16:12:00,2.95,67626.9,35.9,14.3,6.6,90.6
10:02:00,2.77,37209.32,27.3,0.0,9.7,69.2
15:25:00,2.49,39079.1,33.5,0.0,4.7,59.1
11:25:00,2.76,40490.26,26.2,0.0,7.5,81.3
14:17:00,5.42,84125.35,28.1,0.0,2.3,69.8
22:31:00,4.87,79564.13,22.9,0.0,2.2,89.1
03:13:00,2.81,58502.86,25.5,0.0,2.4,74.5
17:46:00,1.87,41668.53,33.7,17.0,2.6,89.1
20:02:00,3.79,55417.18,23.8,0.0,1.4,84.5
02:00:00,8.55,186686.62,21.1,18.0,2.2,100.0
21:25:00,4.36,60973.2,23.7,2.2,6.5,95.0
07:23:00,6.75,145847.94,29.6,0.0,2.5,66.5
22:48:00,4.57,75323.05,21.6,0.0,2.5,97.0
02:34:00,4.73,65418.7,20.3,16.2,5.6,100.0
07:13:00,2.25,52835.17,24.3,24.9,10.4,100.0
17:02:00,3.85,86866.63,33.1,0.0,2.9,69.0
09:12:00,3.47,63994.46,28.9,14.0,8.7,100.0
19:46:00,9.06,157635.3,27.9,0.0,5.6,67.1
16:49:00,5.35,112278.79,36.5,0.0,3.8,58.9
07:13:00,8.84,188445.23,27.0,0.0,5.5,76.9
22:20:00,8.02,152622.53,26.7,7.8,1.0,86.1
10:25:00,2.97,38637.57,25.2,0.0,2.7,71.6
04:02:00,4.41,65299.73,24.3,0.0,0.9,84.2
12:50:00,10.75,140543.43,32.6,0.0,3.9,65.9
20:39:00,6.1,71084.43,34.0,9.6,4.3,82.4
22:03:00,5.79,94332.71,30.8,0.0,10.5,63.5
04:35:00,7.02,137187.92,19.9,0.0,3.6,94.6
23:50:00,5.14,89722.65,26.4,0.0,2.7,79.8
12:42:00,6.44,90266.29,31.2,0.0,9.8,66.3
05:00:00,5.6,84522.07,21.8,0.0,2.4,86.6
04:39:00,3.77,63771.05,20.0,43.4,5.8,100.0
08:46:00,2.44,48974.05,27.7,0.0,3.2,80.3
15:32:00,1.69,25427.33,32.0,0.0,3.2,67.9
01:06:00,3.46,78587.75,23.4,0.0,7.9,84.9
00:52:00,5.21,108829.87,24.3,0.0,3.1,84.3
07:51:00,4.93,108489.15,22.0,0.0,6.4,87.3
18:51:00,6.41,128143.66,29.1,0.0,5.6,72.4
10:55:00,4.5,52405.4,24.7,0.0,0.8,85.8
11:10:00,15.84,264686.76,22.0,0.0,2.6,74.3
11:26:00,12.62,174132.71,31.6,0.0,1.0,67.0
06:13:00,1.93,37571.58,23.3,29.0,1.3,100.0
12:21:00,6.56,89303.26,29.5,0.0,0.4,73.7
07:15:00,6.81,182593.64,26.5,0.0,1.4,84.0
21:45:00,1.58,21819.23,26.1,0.0,5.3,81.3
08:11:00,4.58,105403.96,22.5,0.0,20.0,81.2
06:48:00,5.93,97640.88,25.8,0.0,5.8,84.9
20:45:00,4.27,62394.99,34.1,0.1,2.0,58.6
23:09:00,5.31,109369.49,27.3,0.0,2.6,78.7
14:23:00,4.55,72417.97,29.8,0.0,2.2,74.8
01:45:00,6.65,113759.43,21.9,0.0,2.0,85.0
22:17:00,10.1,169776.39,25.2,0.0,3.1,72.6
19:21:00,6.94,107732.89,30.7,0.0,10.1,67.4
11:08:00,7.32,130334.57,25.9,0.0,2.1,75.8
00:16:00,2.4,55577.07,24.7,0.0,3.3,73.4
22:37:00,12.56,244703.3,28.1,4.2,6.8,82.2
21:39:00,5.68,79331.35,21.9,0.0,3.4,87.4
07:57:00,4.04,71909.03,23.9,0.0,1.5,77.0
04:12:00,6.07,97393.22,23.8,0.0,1.9,78.3
14:49:00,3.32,46458.59,37.7,3.0,1.8,62.4
00:36:00,4.84,102220.84,23.2,0.0,5.2,81.7
00:05:00,4.87,106820.92,23.9,0.0,1.6,83.8
09:20:00,2.99,56884.5,24.7,7.6,3.8,100.0
21:50:00,4.94,80738.74,20.4,18.4,3.2,100.0
09:35:00,3.3,65325.62,25.9,0.0,3.1,80.9
20:06:00,3.18,48728.82,34.5,4.2,0.3,68.7
14:35:00,2.94,37037.35,37.1,0.0,10.6,49.6
16:24:00,3.58,80063.89,31.1,9.1,7.7,78.0
21:10:00,3.18,41376.13,25.4,17.8,1.2,100.0
05:43:00,5.6,81991.94,26.7,0.5,4.7,76.9
02:13:00,8.49,139382.82,26.8,0.0,1.4,76.7
12:44:00,6.34,77587.93,24.6,29.8,1.9,100.0
15:28:00,6.71,111327.43,33.0,0.0,6.7,66.5
07:09:00,6.76,137950.14,20.0,0.0,8.6,81.7
14:49:00,3.02,45762.67,31.0,0.0,7.2,63.9
16:47:00,3.88,77853.05,26.8,0.0,3.3,73.0
16:04:00,11.65,284116.01,29.8,0.0,3.3,67.8
21:07:00,3.14,60867.12,25.0,0.0,1.5,78.3
12:45:00,11.38,148873.31,34.2,0.0,3.3,58.8
16:04:00,3.79,93243.7,33.0,10.2,7.0,81.6
05:57:00,1.53,29814.63,31.1,9.2,11.5,93.0
16:59:00,4.14,91297.93,30.8,0.0,1.7,72.2
15:23:00,6.84,107223.25,32.4,0.0,3.8,68.7
13:39:00,10.82,155210.09,31.3,0.0,7.5,65.4
12:56:00,2.15,26040.43,30.6,13.3,0.4,96.9
05:25:00,7.04,134489.39,21.9,45.2,2.5,100.0
02:05:00,6.79,128335.48,28.8,0.0,0.9,65.0
13:15:00,9.24,127586.34,34.0,0.0,6.3,52.2
13:59:00,1.16,15447.78,26.8,0.0,3.0,82.9
14:35:00,10.89,152149.12,33.3,0.0,12.7,62.2
07:11:00,5.37,126220.86,28.1,3.5,9.1,77.9
14:10:00,5.62,72973.11,33.8,0.0,7.2,62.5
21:02:00,7.44,124425.24,19.6,6.7,5.1,100.0
12:43:00,1.73,27184.51,31.0,6.0,11.4,79.3
16:36:00,7.73,149936.39,34.2,0.0,2.1,55.8
20:05:00,15.05,246663.45,27.9,5.2,2.1,74.2
23:18:00,2.27,46134.07,25.9,0.0,4.5,85.0
02:17:00,4.0,92572.28,28.7,0.0,11.0,72.4
05:15:00,4.37,84292.58,23.2,0.0,5.7,81.9
04:22:00,4.84,107420.96,22.0,5.2,4.6,100.0
21:42:00,5.66,82754.65,22.6,0.0,4.6,75.7
16:36:00,2.96,64903.65,38.0,27.7,2.6,100.0
22:08:00,4.23,80195.61,23.7,0.0,6.7,83.3
01:02:00,10.99,173692.7,26.4,0.0,4.3,81.4
14:07:00,5.7,73557.94,29.4,0.0,5.2,62.2
04:37:00,4.95,88695.9,19.7,0.0,1.8,88.0
19:03:00,3.13,38479.95,25.1,0.0,1.3,79.5
05:11:00,8.03,189806.75,22.5,0.0,2.6,86.6
05:43:00,3.68,82536.68,22.1,0.0,5.9,79.1
17:30:00,1.65,30888.95,31.9,0.0,2.1,52.2
17:24:00,5.8,109317.52,32.0,0.0,2.4,71.4
03:52:00,6.08,116044.22,29.9,16.1,3.5,95.0
16:15:00,3.79,92874.45,34.1,0.0,2.4,57.3
13:41:00,1.47,24467.4,34.7,0.8,5.8,64.6
13:53:00,2.75,35257.0,37.5,0.0,8.4,61.5
12:13:00,4.35,77049.57,28.9,0.0,5.0,80.3
06:12:00,3.95,52552.83,22.9,3.1,0.8,89.0
11:40:00,5.29,97146.44,19.2,0.0,5.3,84.8
22:06:00,6.05,129423.73,26.8,0.0,0.9,78.0
14:11:00,3.73,61200.02,33.2,0.0,3.1,64.5
18:36:00,2.11,60162.64,28.1,0.0,1.4,74.8
10:49:00,8.65,161025.62,30.9,0.0,10.0,63.9
14:03:00,6.11,105121.39,37.6,0.0,3.4,57.2
11:01:00,5.86,93119.93,22.8,0.0,3.4,88.2
02:34:00,5.6,88389.71,25.7,0.0,1.9,75.1
16:57:00,7.37,157970.61,32.7,0.0,5.5,59.0
02:43:00,3.65,69868.79,22.6,0.0,6.7,90.3
18:02:00,6.86,166802.33,25.9,0.0,6.9,77.4
19:03:00,6.11,93493.0,31.3,0.0,3.5,60.1
03:37:00,5.88,122406.38,25.2,0.0,2.3,85.3
02:11:00,2.68,37654.54,24.3,0.0,0.9,84.1
15:18:00,5.22,71532.03,40.0,0.0,6.7,51.5
11:09:00,5.1,67586.88,25.6,17.7,9.0,100.0
07:00:00,11.76,248680.64,27.0,0.0,10.0,71.5
23:16:00,4.29,84031.01,20.0,0.0,1.8,92.5
16:15:00,6.98,147936.87,34.7,0.0,4.6,61.9
06:08:00,2.2,27580.9,22.8,0.0,5.9,84.3
10:56:00,3.01,47851.08,28.8,0.0,5.2,75.4
17:52:00,5.35,111538.85,32.2,0.0,4.2,61.3
00:08:00,5.47,100666.46,30.5,10.5,6.6,83.6
02:58:00,2.93,60043.19,20.2,15.8,8.3,100.0
03:54:00,7.78,110086.39,26.5,0.0,3.9,73.4
12:08:00,3.79,64608.81,30.9,0.0,0.9,72.8
05:11:00,4.24,65029.94,24.3,0.0,2.7,79.4
13:54:00,4.11,71383.48,31.0,3.6,2.7,70.2
04:40:00,8.85,135438.47,22.3,0.0,2.0,74.7
15:14:00,7.82,111691.45,33.3,4.2,1.0,71.1
14:01:00,10.97,167722.5,28.7,0.0,8.1,64.8
14:10:00,6.21,89477.03,33.3,0.0,0.9,59.0
03:10:00,11.15,188163.95,23.1,0.0,1.4,80.6
07:07:00,4.64,107094.37,25.0,0.0,4.2,74.5
15:54:00,3.88,69901.22,35.4,0.0,1.8,56.6
15:31:00,3.9,59598.59,34.9,11.0,1.8,82.4
03:05:00,4.08,88517.06,25.1,0.0,3.3,79.2
12:52:00,4.5,59241.13,27.4,0.0,1.9,80.7
12:19:00,3.41,50551.23,34.1,0.0,3.1,54.3
01:38:00,3.46,56926.97,33.0,1.4,6.1,56.9
02:34:00,6.63,115814.9,22.1,0.0,0.2,78.7
21:07:00,3.65,49271.98,24.2,0.0,1.8,81.6
07:49:00,2.0,43871.94,30.1,6.9,3.8,80.7
23:48:00,1.72,36001.75,22.8,19.8,4.2,100.0
14:42:00,1.7,22697.88,31.4,11.0,1.5,87.0
10:33:00,2.08,35564.17,28.7,0.0,0.3,74.0
08:56:00,2.64,47189.86,27.9,0.0,2.9,65.4
06:52:00,2.88,42490.19,17.2,0.0,2.7,90.6
12:58:00,5.32,81370.48,31.1,0.0,2.2,58.4
01:55:00,2.29,41285.57,23.6,4.0,2.6,91.7
07:18:00,2.71,61444.55,22.8,0.0,6.3,81.3
06:06:00,1.94,30481.54,23.5,0.0,2.2,84.6
23:30:00,3.31,51976.02,26.8,0.0,4.1,67.8
11:17:00,5.91,93692.96,27.1,18.9,2.2,100.0
18:39:00,4.39,93434.46,31.1,16.9,1.1,100.0
06:13:00,5.02,64432.67,25.4,0.0,0.9,81.4
09:38:00,4.41,89517.97,28.3,11.4,2.4,92.6
15:59:00,2.43,34995.31,35.9,0.0,0.4,60.3
02:52:00,3.86,71711.09,21.8,0.0,11.2,85.2
09:59:00,4.61,94699.57,23.5,0.0,1.0,81.6
05:58:00,7.75,143168.14,27.4,0.0,0.9,66.4
17:35:00,5.52,113034.85,36.6,0.0,2.8,51.3
17:16:00,7.31,149568.41,32.0,0.0,1.4,62.7
04:36:00,2.76,40542.4,23.9,0.0,3.8,86.2
20:43:00,2.02,32757.55,30.1,0.0,11.5,77.4
06:08:00,1.78,23291.11,21.6,0.0,7.8,92.8
01:57:00,6.49,147799.79,25.9,0.0,4.5,84.5
10:19:00,1.99,30544.43,28.6,0.0,4.0,73.0
12:44:00,7.62,115025.57,33.8,6.9,1.1,76.4
22:56:00,3.73,67280.52,26.6,0.0,6.8,86.6
04:27:00,9.8,222888.92,27.3,0.0,6.8,75.5
05:49:00,3.66,54434.8,21.0,0.0,17.0,87.3
23:19:00,3.47,59952.29,29.2,0.0,1.4,60.3
13:40:00,4.72,67431.95,29.7,0.0,1.9,73.2
11:35:00,3.31,65022.47,25.5,0.0,5.9,77.5
03:52:00,5.0,100865.52,19.8,8.4,2.3,100.0
22:26:00,2.67,46353.37,21.1,0.0,6.6,90.8
05:07:00,4.83,78944.17,23.3,0.0,2.9,83.8
09:31:00,2.82,69440.97,26.8,0.0,7.3,74.2
17:00:00,3.82,91064.88,35.4,5.6,1.5,75.4
14:16:00,2.29,31110.58,31.6,0.0,7.9,67.8
07:56:00,7.13,138760.38,23.4,50.0,3.3,100.0
08:08:00,3.86,82845.05,27.5,0.0,3.6,73.4
04:19:00,7.44,129880.43,25.7,0.0,2.1,73.7
09:44:00,2.88,75526.8,24.1,0.0,4.6,88.1
19:31:00,4.81,70457.49,24.6,0.0,2.3,81.7
05:01:00,6.99,119671.02,31.8,0.0,2.4,62.8
15:31:00,2.65,34213.78,31.0,0.0,3.4,73.8
23:44:00,2.62,41828.56,24.2,0.0,2.6,78.5
02:08:00,6.55,121844.47,22.4,0.0,7.1,86.4
09:29:00,9.02,211477.47,27.3,0.0,1.3,72.7
10:19:00,4.36,76991.29,30.7,8.5,0.8,83.1
10:37:00,2.88,39105.05,22.2,0.0,5.1,85.4
16:59:00,3.58,81555.91,33.5,12.6,0.7,86.3
03:00:00,12.85,254820.42,21.2,0.0,7.9,85.9
03:59:00,2.25,43295.98,27.5,0.0,2.0,72.6
16:56:00,6.19,135297.48,31.0,4.6,8.8,70.5
08:04:00,4.45,116238.3,27.2,0.0,6.3,77.2
18:34:00,2.7,53713.59,27.5,3.6,4.4,87.7
04:35:00,3.83,65958.16,26.2,0.0,8.7,77.8
21:00:00,1.68,27273.17,18.0,0.7,6.6,96.2
23:13:00,5.44,110772.32,28.8,0.0,1.4,71.4
05:08:00,6.08,91898.41,26.5,0.0,4.3,73.8
02:29:00,2.08,35501.32,32.8,0.0,4.2,70.6
21:23:00,6.21,80513.49,18.2,0.0,3.0,92.1
00:03:00,3.42,62836.26,21.8,4.7,4.8,99.4
19:49:00,2.86,49099.99,28.0,0.0,2.2,73.2
21:13:00,2.87,49127.98,23.6,0.0,3.0,81.5
15:24:00,6.68,93113.78,30.9,0.0,7.8,76.5
22:03:00,1.82,34814.31,28.9,0.0,1.4,64.8
10:24:00,2.1,28166.47,21.3,0.0,4.1,86.5
12:09:00,3.61,48572.18,33.5,5.8,4.9,71.9
09:34:00,3.37,76888.44,29.2,0.0,1.8,71.7
02:54:00,6.58,99996.61,29.2,22.5,9.3,100.0
08:06:00,4.07,80319.95,27.2,0.0,15.5,81.8
11:41:00,3.91,57293.53,30.2,0.0,1.8,73.5
22:12:00,2.07,36818.73,23.3,10.3,0.9,100.0
13:03:00,4.21,55456.18,32.3,0.0,2.7,69.3
00:49:00,1.4,27308.37,20.3,0.0,7.5,92.8
17:42:00,4.8,129799.52,36.2,0.0,1.4,70.2
16:56:00,6.82,113360.08,36.2,0.0,4.7,59.5
08:35:00,2.84,63601.82,25.7,0.0,3.3,73.7
08:55:00,5.58,99164.3,28.1,0.0,2.3,68.1
22:13:00,3.48,69261.24,23.2,5.0,2.6,91.2
09:17:00,8.52,188949.93,26.4,0.0,2.0,80.1
18:07:00,4.94,121391.62,29.5,0.0,1.5,71.7
14:31:00,2.52,45487.51,30.9,33.5,0.9,100.0
04:26:00,7.4,135634.64,18.5,0.0,3.6,89.1
14:41:00,6.51,102770.8,33.5,0.0,3.6,69.3
19:36:00,3.62,55364.38,28.5,5.6,3.1,83.0
22:22:00,5.82,97057.09,22.8,0.0,2.3,82.8
01:06:00,5.52,84748.51,25.3,0.0,2.4,77.1
12:11:00,3.69,53419.82,33.6,0.0,6.9,75.8
23:24:00,4.99,84630.78,29.1,0.0,3.0,69.5
15:02:00,4.63,90345.69,35.0,0.0,5.3,54.8
14:25:00,3.08,50954.24,34.4,13.5,3.7,86.0
09:03:00,9.5,185504.81,26.1,0.0,5.7,81.2
13:41:00,1.71,27219.05,29.2,0.0,2.1,73.9
09:35:00,5.84,133434.95,27.1,50.0,1.3,100.0
13:14:00,2.31,33769.12,35.1,0.0,9.4,57.3
22:31:00,3.97,75474.49,26.9,0.0,7.2,80.7
08:28:00,2.09,49761.36,25.1,0.0,3.7,81.4
13:09:00,2.37,35534.72,34.5,5.5,9.9,70.8
02:20:00,4.3,64203.33,23.6,0.0,2.0,79.9
19:53:00,4.78,69842.41,30.5,0.0,5.0,59.5
15:15:00,7.5,109126.18,32.9,0.2,2.2,72.1
01:46:00,3.83,63252.1,25.0,0.0,8.3,80.1
09:18:00,6.44,131520.25,26.8,0.0,1.3,80.5
02:28:00,4.38,93295.3,21.5,1.8,2.6,91.7
10:51:00,6.23,102347.17,33.6,0.0,1.7,64.2
10:50:00,2.73,43566.94,18.9,0.0,3.2,99.5
20:17:00,4.91,71386.23,26.4,0.0,3.2,79.4
20:57:00,5.74,95473.65,30.8,0.0,2.0,66.7
21:43:00,3.71,52025.08,25.8,12.4,4.5,100.0
12:56:00,5.7,93790.53,30.0,0.0,1.0,76.2
06:15:00,5.47,100478.78,23.0,34.5,2.5,100.0
22:00:00,3.61,56577.58,21.5,0.0,4.2,87.8
16:47:00,7.12,166888.0,32.3,3.4,4.6,69.8
01:01:00,1.47,27739.0,28.3,6.2,8.9,84.8
11:55:00,1.73,28714.23,24.4,0.0,1.9,82.5
09:14:00,2.56,60218.33,28.1,0.0,3.0,69.0
17:38:00,4.97,114058.76,27.9,0.0,1.8,76.5
21:27:00,3.0,48364.67,27.4,0.0,5.7,84.8
10:00:00,2.44,33426.39,28.4,2.9,3.2,71.0
15:04:00,4.15,72520.12,32.6,0.0,3.2,60.1
16:41:00,5.04,98076.63,34.3,0.0,4.2,63.8
18:21:00,3.03,63427.28,34.4,0.0,5.3,57.0
17:52:00,2.33,44935.82,30.8,0.0,4.3,68.3
02:35:00,4.6,93142.86,24.0,0.0,2.6,79.7
20:45:00,6.16,79900.64,25.9,0.0,3.0,76.0
